block_index,cell_id,family,stochastic,n,parameters_json,expected_matrices,recovered_matrices,completion_fraction,state
1731,adversarial_rotation:6f8f58222266e918,adversarial_rotation,False,724,"{""epsilon"":1e-10}",1,0,0.0,absent
1732,adversarial_rotation:45392a8c926cd6a7,adversarial_rotation,False,724,"{""epsilon"":1e-12}",1,0,0.0,absent
1733,adversarial_rotation:2cc9ff6f36ee55eb,adversarial_rotation,False,724,"{""epsilon"":1e-14}",1,0,0.0,absent
1734,repeated_bad_pivots:ebddf4bf1bcd1f4b,repeated_bad_pivots,False,724,"{""decay"":1.0,""epsilon"":0.01}",1,0,0.0,absent
1735,repeated_bad_pivots:22f815a7b3f93bb6,repeated_bad_pivots,False,724,"{""decay"":0.3,""epsilon"":0.01}",1,0,0.0,absent
1736,repeated_bad_pivots:cf46139e6aa27490,repeated_bad_pivots,False,724,"{""decay"":0.1,""epsilon"":0.01}",1,0,0.0,absent
1737,repeated_bad_pivots:221878ec2b94bb83,repeated_bad_pivots,False,724,"{""decay"":1.0,""epsilon"":1e-06}",1,0,0.0,absent
1738,repeated_bad_pivots:142920ff1c832f8b,repeated_bad_pivots,False,724,"{""decay"":0.3,""epsilon"":1e-06}",1,0,0.0,absent
1739,repeated_bad_pivots:1be3591d8f74c193,repeated_bad_pivots,False,724,"{""decay"":0.1,""epsilon"":1e-06}",1,0,0.0,absent
1740,repeated_bad_pivots:34246cb149b429c4,repeated_bad_pivots,False,724,"{""decay"":1.0,""epsilon"":1e-10}",1,0,0.0,absent
1741,repeated_bad_pivots:73c9e8040232fdc6,repeated_bad_pivots,False,724,"{""decay"":0.3,""epsilon"":1e-10}",1,0,0.0,absent
1742,repeated_bad_pivots:14488bcb7546a054,repeated_bad_pivots,False,724,"{""decay"":0.1,""epsilon"":1e-10}",1,0,0.0,absent
1743,scaled_adversarial:a1544dd12bfc380a,scaled_adversarial,True,724,"{""epsilon"":0.01,""scale_range"":2.0}",20000,0,0.0,absent
1744,scaled_adversarial:bfa61de27cbbe219,scaled_adversarial,True,724,"{""epsilon"":0.01,""scale_range"":4.0}",20000,0,0.0,absent
1745,scaled_adversarial:e73afbc25af72981,scaled_adversarial,True,724,"{""epsilon"":0.01,""scale_range"":8.0}",20000,0,0.0,absent
1746,scaled_adversarial:17741976c2dfbd54,scaled_adversarial,True,724,"{""epsilon"":0.01,""scale_range"":12.0}",20000,0,0.0,absent
1747,scaled_adversarial:1c7b58eee2ed258c,scaled_adversarial,True,724,"{""epsilon"":1e-06,""scale_range"":2.0}",20000,0,0.0,absent
1748,scaled_adversarial:4fa46c9b0730babb,scaled_adversarial,True,724,"{""epsilon"":1e-06,""scale_range"":4.0}",20000,0,0.0,absent
1749,scaled_adversarial:693a2410d358b3b1,scaled_adversarial,True,724,"{""epsilon"":1e-06,""scale_range"":8.0}",20000,0,0.0,absent
1750,scaled_adversarial:44cc26aec2af2f93,scaled_adversarial,True,724,"{""epsilon"":1e-06,""scale_range"":12.0}",20000,0,0.0,absent
1751,scaled_adversarial:47817f90b3ae7eb7,scaled_adversarial,True,724,"{""epsilon"":1e-10,""scale_range"":2.0}",20000,0,0.0,absent
1752,scaled_adversarial:4aad419250638d2a,scaled_adversarial,True,724,"{""epsilon"":1e-10,""scale_range"":4.0}",20000,0,0.0,absent
1753,scaled_adversarial:5d1019a4ba6f1410,scaled_adversarial,True,724,"{""epsilon"":1e-10,""scale_range"":8.0}",20000,0,0.0,absent
1754,scaled_adversarial:a7078d089ccfa660,scaled_adversarial,True,724,"{""epsilon"":1e-10,""scale_range"":12.0}",20000,0,0.0,absent
1755,row_diagonal_dominant_random:93e6f52ebdb3ac55,row_diagonal_dominant_random,True,724,"{""alpha"":0.5}",20000,0,0.0,absent
1756,row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,True,724,"{""alpha"":0.3}",20000,0,0.0,absent
1757,row_diagonal_dominant_random:c6616c01f005a03d,row_diagonal_dominant_random,True,724,"{""alpha"":0.2}",20000,0,0.0,absent
1758,row_diagonal_dominant_random:85f3946f6e4679ec,row_diagonal_dominant_random,True,724,"{""alpha"":0.1}",20000,0,0.0,absent
1759,row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,True,724,"{""alpha"":0.05}",20000,0,0.0,absent
1760,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,True,724,"{""alpha"":0.02}",20000,0,0.0,absent
1761,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,True,724,"{""alpha"":0.01}",20000,0,0.0,absent
1762,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,True,724,"{""alpha"":0.005}",20000,0,0.0,absent
1763,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,True,724,"{""alpha"":0.002}",20000,0,0.0,absent
1764,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,True,724,"{""alpha"":0.001}",20000,0,0.0,absent
1765,row_diagonal_dominant_tridiagonal:982220238cdced02,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.5}",1,0,0.0,absent
1766,row_diagonal_dominant_tridiagonal:f7dbde840db0a0a1,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.3}",1,0,0.0,absent
1767,row_diagonal_dominant_tridiagonal:af932376a9e85180,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.2}",1,0,0.0,absent
1768,row_diagonal_dominant_tridiagonal:c27ad42e3f6fa594,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.1}",1,0,0.0,absent
1769,row_diagonal_dominant_tridiagonal:b140db102925b3ec,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.05}",1,0,0.0,absent
1770,row_diagonal_dominant_tridiagonal:9c6a6927336fc423,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.02}",1,0,0.0,absent
1771,row_diagonal_dominant_tridiagonal:a2ab9117ea3a1dfa,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.01}",1,0,0.0,absent
1772,row_diagonal_dominant_tridiagonal:80f1643c77f70cd6,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.005}",1,0,0.0,absent
1773,row_diagonal_dominant_tridiagonal:e81edd77eaa602f2,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.002}",1,0,0.0,absent
1774,row_diagonal_dominant_tridiagonal:3cc535104b50d6a1,row_diagonal_dominant_tridiagonal,False,724,"{""alpha"":0.001}",1,0,0.0,absent
1775,row_diagonal_dominant_rankone:9b1d06cd48c40ab2,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.5}",1,0,0.0,absent
1776,row_diagonal_dominant_rankone:b2135906babb091e,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.3}",1,0,0.0,absent
1777,row_diagonal_dominant_rankone:4b19e252ebf4e64e,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.2}",1,0,0.0,absent
1778,row_diagonal_dominant_rankone:f77fdfb3efff94e7,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.1}",1,0,0.0,absent
1779,row_diagonal_dominant_rankone:e9f8a9d621908331,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.05}",1,0,0.0,absent
1780,row_diagonal_dominant_rankone:f5d1060d84da4649,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.02}",1,0,0.0,absent
1781,row_diagonal_dominant_rankone:bbdf2ff377511d2a,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.01}",1,0,0.0,absent
1782,row_diagonal_dominant_rankone:b724756e042d2640,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.005}",1,0,0.0,absent
1783,row_diagonal_dominant_rankone:9248beec0335477a,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.002}",1,0,0.0,absent
1784,row_diagonal_dominant_rankone:6689e0c35681572e,row_diagonal_dominant_rankone,False,724,"{""alpha"":0.001}",1,0,0.0,absent
1785,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.5}",20000,0,0.0,absent
1786,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.3}",20000,0,0.0,absent
1787,row_diagonal_dominant_stochastic:85d04ae4513fe85f,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.2}",20000,0,0.0,absent
1788,row_diagonal_dominant_stochastic:0f7feef7c7880b20,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.1}",20000,0,0.0,absent
1789,row_diagonal_dominant_stochastic:0530909e2322226a,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.05}",20000,0,0.0,absent
1790,row_diagonal_dominant_stochastic:f5393029996d2c29,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.02}",20000,0,0.0,absent
1791,row_diagonal_dominant_stochastic:0d717c35c3b2f62d,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.01}",20000,0,0.0,absent
1792,row_diagonal_dominant_stochastic:6bb9c9b7e1526958,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.005}",20000,0,0.0,absent
1793,row_diagonal_dominant_stochastic:103e29b8022442fa,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.002}",20000,0,0.0,absent
1794,row_diagonal_dominant_stochastic:3f149f338e70104c,row_diagonal_dominant_stochastic,True,724,"{""alpha"":0.001}",20000,0,0.0,absent
1795,spd_prescribed_spectrum:f3c8ebf0e249f88d,spd_prescribed_spectrum,True,724,"{""kappa"":10.0}",20000,0,0.0,absent
1796,spd_prescribed_spectrum:fd9c01d27036b31c,spd_prescribed_spectrum,True,724,"{""kappa"":100.0}",20000,0,0.0,absent
1797,spd_prescribed_spectrum:dc332cd1bfa688f6,spd_prescribed_spectrum,True,724,"{""kappa"":1000.0}",20000,0,0.0,absent
1798,spd_prescribed_spectrum:a954fd91076fe28c,spd_prescribed_spectrum,True,724,"{""kappa"":10000.0}",20000,0,0.0,absent
1799,spd_prescribed_spectrum:79fe5321ebe142a9,spd_prescribed_spectrum,True,724,"{""kappa"":100000.0}",20000,0,0.0,absent
1800,spd_prescribed_spectrum:4953545b5c68c921,spd_prescribed_spectrum,True,724,"{""kappa"":1000000.0}",20000,0,0.0,absent
1801,spd_prescribed_spectrum:70d7805e407478aa,spd_prescribed_spectrum,True,724,"{""kappa"":10000000.0}",20000,0,0.0,absent
1802,spd_prescribed_spectrum:fc3ee47b52f52cc7,spd_prescribed_spectrum,True,724,"{""kappa"":100000000.0}",20000,0,0.0,absent
1803,tnn_vandermonde_positive:d0b487e6f0518b72,tnn_vandermonde_positive,False,724,"{""cluster_parameter"":2.0,""node_type"":""equispaced_positive""}",1,0,0.0,absent
1804,tnn_vandermonde_positive:5aaa1a7a23ee6d83,tnn_vandermonde_positive,False,724,"{""cluster_parameter"":2.0,""node_type"":""clustered_positive""}",1,0,0.0,absent
1805,pascal:7b24b4808f94bc0d,pascal,False,724,{},1,0,0.0,absent
1806,random_conditioned:3d4ea8f7b0b7ac02,random_conditioned,True,1024,"{""condition_number"":100.0,""profile"":""geometric""}",20000,0,0.0,absent
1807,random_conditioned:f13d30e42b69e288,random_conditioned,True,1024,"{""condition_number"":100.0,""profile"":""one_small""}",20000,0,0.0,absent
1808,random_conditioned:5e2483f030292e83,random_conditioned,True,1024,"{""condition_number"":100.0,""profile"":""clustered""}",20000,0,0.0,absent
1809,random_conditioned:59554964dd17fd28,random_conditioned,True,1024,"{""condition_number"":10000.0,""profile"":""geometric""}",20000,0,0.0,absent
1810,random_conditioned:9249e93b9b37b741,random_conditioned,True,1024,"{""condition_number"":10000.0,""profile"":""one_small""}",20000,0,0.0,absent
1811,random_conditioned:24db10624cd06023,random_conditioned,True,1024,"{""condition_number"":10000.0,""profile"":""clustered""}",20000,0,0.0,absent
1812,random_conditioned:ede4f08ad80ec7c0,random_conditioned,True,1024,"{""condition_number"":1000000.0,""profile"":""geometric""}",20000,0,0.0,absent
1813,random_conditioned:58959af1bd395489,random_conditioned,True,1024,"{""condition_number"":1000000.0,""profile"":""one_small""}",20000,0,0.0,absent
1814,random_conditioned:60b649f84d12d8bd,random_conditioned,True,1024,"{""condition_number"":1000000.0,""profile"":""clustered""}",20000,0,0.0,absent
1815,random_conditioned:d85a46ecb6e00d73,random_conditioned,True,1024,"{""condition_number"":100000000.0,""profile"":""geometric""}",20000,0,0.0,absent
1816,random_conditioned:be39cf2c9bb5dcd1,random_conditioned,True,1024,"{""condition_number"":100000000.0,""profile"":""one_small""}",20000,0,0.0,absent
1817,random_conditioned:c09b81d86321af6f,random_conditioned,True,1024,"{""condition_number"":100000000.0,""profile"":""clustered""}",20000,0,0.0,absent
1818,random_conditioned:37f6a61bc4687e9e,random_conditioned,True,1024,"{""condition_number"":10000000000.0,""profile"":""geometric""}",20000,0,0.0,absent
1819,random_conditioned:33289cf8a89ff087,random_conditioned,True,1024,"{""condition_number"":10000000000.0,""profile"":""one_small""}",20000,0,0.0,absent
1820,random_conditioned:d512272586bc7c53,random_conditioned,True,1024,"{""condition_number"":10000000000.0,""profile"":""clustered""}",20000,0,0.0,absent
1821,random_conditioned:36337c2841740aff,random_conditioned,True,1024,"{""condition_number"":1000000000000.0,""profile"":""geometric""}",20000,0,0.0,absent
1822,random_conditioned:982d888343062026,random_conditioned,True,1024,"{""condition_number"":1000000000000.0,""profile"":""one_small""}",20000,0,0.0,absent
1823,random_conditioned:3868b8f4f35e5d1d,random_conditioned,True,1024,"{""condition_number"":1000000000000.0,""profile"":""clustered""}",20000,0,0.0,absent
1824,random_conditioned:e026603158c7af35,random_conditioned,True,1024,"{""condition_number"":100000000000000.0,""profile"":""geometric""}",20000,0,0.0,absent
1825,random_conditioned:5b19efd6ef2b5c0b,random_conditioned,True,1024,"{""condition_number"":100000000000000.0,""profile"":""one_small""}",20000,0,0.0,absent
1826,random_conditioned:20591473a1bf5735,random_conditioned,True,1024,"{""condition_number"":100000000000000.0,""profile"":""clustered""}",20000,0,0.0,absent
1827,random_conditioned:6ed2736ecab0398d,random_conditioned,True,1024,"{""condition_number"":1.0,""profile"":""orthogonal""}",20000,0,0.0,absent
1828,hilbert:b9c548331ca110df,hilbert,False,1024,{},1,0,0.0,absent
1829,vandermonde:c75e7bcca1c1877c,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":false,""node_type"":""equispaced""}",1,0,0.0,absent
1830,vandermonde:ceedbcebccced4fc,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":true,""node_type"":""equispaced""}",1,0,0.0,absent
1831,vandermonde:e7c5154704c3d4c9,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":false,""node_type"":""chebyshev""}",1,0,0.0,absent
1832,vandermonde:df362d800fc64531,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":true,""node_type"":""chebyshev""}",1,0,0.0,absent
1833,vandermonde:1a694a5cc930f5b5,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":false,""node_type"":""clustered_zero""}",1,0,0.0,absent
1834,vandermonde:777568ed0dbc806c,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":true,""node_type"":""clustered_zero""}",1,0,0.0,absent
1835,vandermonde:b85fbb786a5eb62d,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":false,""node_type"":""near_one""}",1,0,0.0,absent
1836,vandermonde:bc1c5a7c363c1cb2,vandermonde,False,1024,"{""cluster_parameter"":10.0,""column_scaling"":true,""node_type"":""near_one""}",1,0,0.0,absent
1837,vandermonde:d4c1dcf1fe7912e5,vandermonde,True,1024,"{""cluster_parameter"":10.0,""column_scaling"":false,""node_type"":""random""}",20000,0,0.0,absent
1838,vandermonde:0040369e0b8a027c,vandermonde,True,1024,"{""cluster_parameter"":10.0,""column_scaling"":true,""node_type"":""random""}",20000,0,0.0,absent
1839,kahan_type:4290efc4c47e83af,kahan_type,False,1024,"{""column_scaling"":false,""theta"":0.1}",1,0,0.0,absent
1840,kahan_type:e71b6f9fd30d0d35,kahan_type,False,1024,"{""column_scaling"":true,""theta"":0.1}",1,0,0.0,absent
1841,kahan_type:55976e314ebada33,kahan_type,False,1024,"{""column_scaling"":false,""theta"":0.01}",1,0,0.0,absent
1842,kahan_type:3d5fca4b09918941,kahan_type,False,1024,"{""column_scaling"":true,""theta"":0.01}",1,0,0.0,absent
1843,kahan_type:ea9d2f45216bcaa7,kahan_type,False,1024,"{""column_scaling"":false,""theta"":0.001}",1,0,0.0,absent
1844,kahan_type:033d150a3a538c2e,kahan_type,False,1024,"{""column_scaling"":true,""theta"":0.001}",1,0,0.0,absent
1845,kahan_type:bf657253a4babc02,kahan_type,False,1024,"{""column_scaling"":false,""theta"":0.0001}",1,0,0.0,absent
1846,kahan_type:7de370b15bdacd56,kahan_type,False,1024,"{""column_scaling"":true,""theta"":0.0001}",1,0,0.0,absent
1847,kahan_type:7411493e1f8f3a01,kahan_type,False,1024,"{""column_scaling"":false,""theta"":1e-06}",1,0,0.0,absent
1848,kahan_type:7f88c9d87a09d37c,kahan_type,False,1024,"{""column_scaling"":true,""theta"":1e-06}",1,0,0.0,absent
1849,kahan_type:3fcb70bbfebc9826,kahan_type,False,1024,"{""column_scaling"":false,""theta"":1e-08}",1,0,0.0,absent
1850,kahan_type:cb92209d4d47c312,kahan_type,False,1024,"{""column_scaling"":true,""theta"":1e-08}",1,0,0.0,absent
1851,kahan_type:cad9cb441519fc5b,kahan_type,False,1024,"{""column_scaling"":false,""theta"":1e-10}",1,0,0.0,absent
1852,kahan_type:ea85790adba5c3b2,kahan_type,False,1024,"{""column_scaling"":true,""theta"":1e-10}",1,0,0.0,absent
1853,kahan_type:ecb64b54443ddd5c,kahan_type,False,1024,"{""column_scaling"":false,""theta"":1e-12}",1,0,0.0,absent
1854,kahan_type:8457c94dc014b009,kahan_type,False,1024,"{""column_scaling"":true,""theta"":1e-12}",1,0,0.0,absent
1855,adversarial_rotation:b2c76300f74387b0,adversarial_rotation,False,1024,"{""epsilon"":0.1}",1,0,0.0,absent
1856,adversarial_rotation:37c4e5a022b50612,adversarial_rotation,False,1024,"{""epsilon"":0.01}",1,0,0.0,absent
1857,adversarial_rotation:fbc8efe02a7874dc,adversarial_rotation,False,1024,"{""epsilon"":0.0001}",1,0,0.0,absent
1858,adversarial_rotation:f7cff71dbc36bc98,adversarial_rotation,False,1024,"{""epsilon"":1e-06}",1,0,0.0,absent
1859,adversarial_rotation:ace807421641f23f,adversarial_rotation,False,1024,"{""epsilon"":1e-08}",1,0,0.0,absent
1860,adversarial_rotation:6f8f58222266e918,adversarial_rotation,False,1024,"{""epsilon"":1e-10}",1,0,0.0,absent
1861,adversarial_rotation:45392a8c926cd6a7,adversarial_rotation,False,1024,"{""epsilon"":1e-12}",1,0,0.0,absent
1862,adversarial_rotation:2cc9ff6f36ee55eb,adversarial_rotation,False,1024,"{""epsilon"":1e-14}",1,0,0.0,absent
1863,repeated_bad_pivots:ebddf4bf1bcd1f4b,repeated_bad_pivots,False,1024,"{""decay"":1.0,""epsilon"":0.01}",1,0,0.0,absent
1864,repeated_bad_pivots:22f815a7b3f93bb6,repeated_bad_pivots,False,1024,"{""decay"":0.3,""epsilon"":0.01}",1,0,0.0,absent
1865,repeated_bad_pivots:cf46139e6aa27490,repeated_bad_pivots,False,1024,"{""decay"":0.1,""epsilon"":0.01}",1,0,0.0,absent
1866,repeated_bad_pivots:221878ec2b94bb83,repeated_bad_pivots,False,1024,"{""decay"":1.0,""epsilon"":1e-06}",1,0,0.0,absent
1867,repeated_bad_pivots:142920ff1c832f8b,repeated_bad_pivots,False,1024,"{""decay"":0.3,""epsilon"":1e-06}",1,0,0.0,absent
1868,repeated_bad_pivots:1be3591d8f74c193,repeated_bad_pivots,False,1024,"{""decay"":0.1,""epsilon"":1e-06}",1,0,0.0,absent
1869,repeated_bad_pivots:34246cb149b429c4,repeated_bad_pivots,False,1024,"{""decay"":1.0,""epsilon"":1e-10}",1,0,0.0,absent
1870,repeated_bad_pivots:73c9e8040232fdc6,repeated_bad_pivots,False,1024,"{""decay"":0.3,""epsilon"":1e-10}",1,0,0.0,absent
1871,repeated_bad_pivots:14488bcb7546a054,repeated_bad_pivots,False,1024,"{""decay"":0.1,""epsilon"":1e-10}",1,0,0.0,absent
1872,scaled_adversarial:a1544dd12bfc380a,scaled_adversarial,True,1024,"{""epsilon"":0.01,""scale_range"":2.0}",20000,0,0.0,absent
1873,scaled_adversarial:bfa61de27cbbe219,scaled_adversarial,True,1024,"{""epsilon"":0.01,""scale_range"":4.0}",20000,0,0.0,absent
1874,scaled_adversarial:e73afbc25af72981,scaled_adversarial,True,1024,"{""epsilon"":0.01,""scale_range"":8.0}",20000,0,0.0,absent
